search_date, departure_date, departure_time, arrival_date, arrival_time, price, flight_number, flight_duration, departure_airport, departure_aircode, arrival_airport, arrival_aircode, flight_key, seats_available
2023-03-03,2023-05-26,16:15,18:40,111.5,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~05/26/2023 16:15~IBZ~05/26/2023 18:40~~,-1
2023-03-03,2023-05-28,07:30,09:55,129.38,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~05/28/2023 07:30~IBZ~05/28/2023 09:55~~,5
2023-03-03,2023-05-30,09:25,11:50,63.31,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~05/30/2023 09:25~IBZ~05/30/2023 11:50~~,5
2023-03-03,2023-06-01,10:20,12:45,99.99,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~06/01/2023 10:20~IBZ~06/01/2023 12:45~~,5
2023-03-03,2023-06-02,16:15,18:40,147.7,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~06/02/2023 16:15~IBZ~06/02/2023 18:40~~,-1
2023-03-03,2023-06-04,07:30,09:55,99.99,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~06/04/2023 07:30~IBZ~06/04/2023 09:55~~,-1
2023-03-03,2023-06-06,09:25,11:50,74.99,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~06/06/2023 09:25~IBZ~06/06/2023 11:50~~,-1
2023-03-03,2023-06-08,10:20,12:45,154.99,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~06/08/2023 10:20~IBZ~06/08/2023 12:45~~,-1
2023-03-03,2023-06-09,16:15,18:40,127.33,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~06/09/2023 16:15~IBZ~06/09/2023 18:40~~,-1
2023-03-03,2023-06-11,07:30,09:55,74.21,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~06/11/2023 07:30~IBZ~06/11/2023 09:55~~,4
2023-03-03,2023-06-13,09:25,11:50,78.67,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~06/13/2023 09:25~IBZ~06/13/2023 11:50~~,-1
